"EC_MEASURE";"FREQ";"GEO";"GEO_OBJECT";"OBS_STATUS_FR";"TIME_PERIOD";"OBS_VALUE"
"LVB";"M";"14";"DEP";"D";2022-07;537
"LVB_CUMR";"A";"92";"DEP";"D";2022;1622
"LVB";"M";"80";"DEP";"D";2023-05;482
"LVB";"M";"07";"DEP";"D";2023-08;201
"LVB";"A";"39";"DEP";"D";2024;1895
"LVB";"M";"05";"DEP";"D";2022-05;111
"LVB";"M";"67";"DEP";"D";2023-02;827
"LVB";"M";"976";"DEP";"D";2024-12;533
"LVB";"M";"83";"DEP";"D";2022-11;905
"LVB";"M";"29";"DEP";"D";2024-07;656
"LVB";"M";"26";"DEP";"D";2022-03;448
"LVB";"M";"13";"DEP";"PROV";2025-03;1812
"LVB";"A";"06";"DEP";"D";2023;10380
"LVB_CUMR";"A";"94";"DEP";"D";2021;1369
"LVB";"M";"09";"DEP";"D";2023-05;99
"LVB";"M";"18";"DEP";"D";2024-02;202
"LVB";"M";"973";"DEP";"D";2024-05;550
"LVB";"M";"40";"DEP";"D";2023-12;300
"LVB";"A";"71";"DEP";"D";2017;4949
"LVB";"A";"85";"DEP";"D";2018;6106
"LVB";"M";"91";"DEP";"PROV";2025-07;1423
"LVB";"M";"29";"DEP";"D";2024-03;614
"LVB";"M";"25";"DEP";"D";2022-08;464
"LVB";"A";"15";"DEP";"D";2022;1033
"LVB_CUMR";"A";"974";"DEP";"PROV";2025;997
"LVB";"M";"04";"DEP";"PROV";2025-02;102
"LVB";"M";"10";"DEP";"D";2022-04;249
"LVB";"M";"38";"DEP";"D";2023-05;1053
"LVB";"M";"94";"DEP";"D";2024-01;1490
"LVB";"M";"84";"DEP";"D";2022-09;497
"LVB_CUMR";"A";"70";"DEP";"D";2024;183
"LVB";"M";"26";"DEP";"D";2023-07;429
"LVB_CUMR";"A";"16";"DEP";"D";2023;237
"LVB_CUMR";"A";"40";"DEP";"PROV";2026;249
"LVB";"M";"24";"DEP";"D";2021-10;289
"LVB";"M";"09";"DEP";"PROV";2025-12;78
"LVB";"M";"04";"DEP";"D";2021-03;108
"LVB";"M";"99";"OTHER";"D";2021-12;118
"LVB";"M";"71";"DEP";"D";2021-08;456
"LVB";"M";"19";"DEP";"D";2021-01;136
"LVB_CUMR";"A";"971";"DEP";"D";2023;373
"LVB";"A";"84";"DEP";"D";2017;6442
"LVB";"M";"68";"DEP";"D";2022-03;597
"LVB";"M";"01";"DEP";"D";2023-05;522
"LVB";"M";"23";"DEP";"D";2021-08;72
"LVB_CUMR";"A";"2B";"DEP";"D";2023;104
"LVB_CUMR";"A";"14";"DEP";"D";2018;548
"LVB_CUMR";"A";"68";"DEP";"D";2019;624
"LVB_CUMR";"A";"39";"DEP";"D";2024;124
"LVB";"A";"11";"DEP";"D";2024;2794
"LVB";"M";"974";"DEP";"D";2021-11;1105
"LVB";"A";"81";"DEP";"D";2023;3044
"LVB";"M";"94";"DEP";"PROV";2025-12;1441
"LVB";"M";"40";"DEP";"D";2021-11;308
"LVB";"M";"71";"DEP";"PROV";2025-08;372
"LVB";"M";"24";"DEP";"D";2023-08;253
"LVB";"M";"36";"DEP";"PROV";2025-07;135
"LVB";"M";"06";"DEP";"PROV";2025-12;824
"LVB";"M";"15";"DEP";"D";2022-08;99
"LVB";"M";"26";"DEP";"D";2022-09;459
"LVB";"M";"69";"DEP";"PROV";2025-12;1737
"LVB_CUMR";"A";"09";"DEP";"PROV";2025;107
"LVB";"M";"80";"DEP";"D";2024-02;406
"LVB_CUMR";"A";"972";"DEP";"D";2020;308
"LVB";"M";"99";"OTHER";"D";2022-08;138
"LVB";"M";"94";"DEP";"D";2023-09;1447
"LVB";"M";"03";"DEP";"D";2022-04;189
"LVB";"M";"24";"DEP";"D";2023-01;229
"LVB";"A";"82";"DEP";"D";2022;2601
"LVB";"M";"40";"DEP";"D";2023-02;247
"LVB";"M";"16";"DEP";"D";2024-11;210
"LVB_CUMR";"A";"73";"DEP";"D";2018;342
"LVB";"M";"09";"DEP";"PROV";2025-06;89
"LVB";"M";"26";"DEP";"PROV";2025-04;342
"LVB";"M";"92";"DEP";"D";2023-07;1700
"LVB";"M";"976";"DEP";"D";2022-08;868
"LVB";"M";"976";"DEP";"D";2024-01;762
"LVB_CUMR";"A";"40";"DEP";"PROV";2025;270
"LVB";"A";"17";"DEP";"D";2018;5061
"LVB_CUMR";"A";"04";"DEP";"D";2016;97
"LVB_CUMR";"A";"82";"DEP";"D";2021;196
"LVB_CUMR";"A";"25";"DEP";"D";2016;516
"LVB";"M";"09";"DEP";"PROV";2025-01;107
"LVB";"M";"93";"DEP";"D";2024-03;2017
"LVB_CUMR";"A";"28";"DEP";"D";2020;370
"LVB";"M";"69";"DEP";"D";2022-12;1853
"LVB_CUMR";"A";"973";"DEP";"D";2019;680
"LVB";"M";"18";"DEP";"D";2021-10;237
"LVB";"M";"38";"DEP";"D";2022-03;1152
"LVB";"M";"03";"DEP";"D";2022-06;204
"LVB";"M";"79";"DEP";"PROV";2025-02;220
"LVB";"M";"22";"DEP";"D";2023-11;388
"LVB";"M";"08";"DEP";"PROV";2025-05;166
"LVB";"M";"95";"DEP";"PROV";2025-01;1444
"LVB_CUMR";"A";"73";"DEP";"D";2021;314
"LVB_CUMR";"A";"26";"DEP";"PROV";2026;379
"LVB";"M";"08";"DEP";"PROV";2025-01;171
"LVB";"M";"974";"DEP";"D";2023-10;1037
"LVB_CUMR";"A";"06";"DEP";"D";2020;918
"LVB";"M";"42";"DEP";"D";2022-03;666
"LVB";"M";"15";"DEP";"D";2023-05;79
"LVB";"A";"25";"DEP";"D";2020;5671
"LVB";"M";"84";"DEP";"PROV";2025-03;421
"LVB";"M";"71";"DEP";"D";2023-10;373
"LVB";"M";"972";"DEP";"D";2022-11;307
"LVB";"M";"08";"DEP";"D";2023-08;185
"LVB";"M";"974";"DEP";"D";2023-05;1131
"LVB";"M";"2A";"DEP";"D";2022-01;114
"LVB";"M";"14";"DEP";"PROV";2025-07;528
"LVB";"M";"03";"DEP";"D";2021-04;231
"LVB";"M";"973";"DEP";"D";2024-12;634
"LVB_CUMR";"A";"42";"DEP";"D";2021;589
"LVB";"M";"79";"DEP";"D";2024-08;223
"LVB";"M";"26";"DEP";"D";2021-11;444
"LVB_CUMR";"A";"93";"DEP";"PROV";2026;2044
"LVB";"M";"12";"DEP";"PROV";2025-04;147
"LVB";"M";"68";"DEP";"D";2021-02;538
"LVB";"M";"11";"DEP";"D";2021-12;295
"LVB";"M";"83";"DEP";"D";2023-01;785
"LVB";"M";"29";"DEP";"D";2021-03;650
"LVB";"A";"68";"DEP";"D";2020;7536
"LVB";"M";"18";"DEP";"D";2021-09;245
"LVB";"M";"05";"DEP";"D";2021-09;110
"LVB";"M";"41";"DEP";"D";2023-01;238
"LVB";"M";"973";"DEP";"D";2024-11;594
"LVB";"M";"23";"DEP";"D";2022-07;88
"LVB";"M";"971";"DEP";"D";2021-06;322
"LVB";"M";"27";"DEP";"D";2024-12;453
"LVB";"M";"18";"DEP";"PROV";2025-12;215
"LVB_CUMR";"A";"81";"DEP";"D";2022;272
"LVB";"M";"67";"DEP";"D";2023-08;993
"LVB";"M";"08";"DEP";"D";2021-05;186
"LVB";"M";"03";"DEP";"PROV";2025-10;220
"LVB";"M";"37";"DEP";"D";2023-07;475
"LVB";"M";"976";"DEP";"D";2024-02;790
"LVB_CUMR";"A";"69";"DEP";"D";2023;1762
"LVB";"M";"23";"DEP";"D";2022-01;49
"LVB";"M";"71";"DEP";"D";2024-03;324
"LVB";"A";"09";"DEP";"D";2024;1024
"LVB";"M";"971";"DEP";"D";2021-08;378
"LVB";"M";"24";"DEP";"D";2024-05;243
"LVB";"M";"15";"DEP";"D";2022-07;103
"LVB";"M";"10";"DEP";"D";2024-11;208
"LVB";"A";"82";"DEP";"D";2019;2555
"LVB";"M";"2B";"DEP";"D";2021-02;104
"LVB";"M";"976";"DEP";"PROV";2025-11;570
"LVB";"M";"41";"DEP";"D";2022-05;264
"LVB";"A";"04";"DEP";"D";2019;1369
"LVB";"M";"03";"DEP";"D";2021-10;259
"LVB";"M";"68";"DEP";"D";2024-06;559
"LVB";"M";"2B";"DEP";"D";2021-04;128
"LVB_CUMR";"A";"14";"DEP";"D";2017;525
"LVB";"M";"95";"DEP";"D";2024-08;1471
"LVB";"M";"23";"DEP";"D";2022-02;54
"LVB";"M";"08";"DEP";"D";2023-04;176
"LVB";"A";"976";"DEP";"D";2016;9496
"LVB_CUMR";"A";"80";"DEP";"D";2018;508
"LVB_CUMR";"A";"40";"DEP";"D";2018;232
"LVB";"M";"04";"DEP";"PROV";2025-08;122
"LVB";"M";"25";"DEP";"D";2024-10;466
"LVB";"M";"71";"DEP";"D";2021-01;307
"LVB";"M";"11";"DEP";"PROV";2026-01;237
"LVB";"M";"94";"DEP";"D";2023-05;1514
"LVB";"M";"28";"DEP";"PROV";2025-08;335
"LVB_CUMR";"A";"14";"DEP";"D";2024;449
"LVB";"M";"80";"DEP";"D";2022-05;482
"LVB";"M";"99";"OTHER";"PROV";2025-03;88
"LVB";"M";"38";"DEP";"D";2022-01;1140
"LVB";"M";"05";"DEP";"PROV";2026-01;77
"LVB";"M";"971";"DEP";"D";2024-03;301
"LVB";"M";"24";"DEP";"D";2024-07;237
"LVB";"A";"974";"DEP";"D";2021;13470
"LVB";"A";"09";"DEP";"D";2023;1092
"LVB";"M";"70";"DEP";"PROV";2025-03;138
"LVB";"M";"14";"DEP";"D";2022-08;611
"LVB";"M";"42";"DEP";"D";2023-12;634
"LVB";"M";"79";"DEP";"PROV";2025-09;210
"LVB";"M";"94";"DEP";"PROV";2025-01;1490
"LVB";"M";"03";"DEP";"D";2021-07;254
"LVB";"M";"19";"DEP";"PROV";2025-07;128
"LVB";"M";"973";"DEP";"D";2024-01;623
"LVB_CUMR";"A";"2B";"DEP";"D";2024;125
"LVB_CUMR";"A";"81";"DEP";"D";2018;282
"LVB";"M";"10";"DEP";"PROV";2025-03;232
"LVB";"M";"14";"DEP";"D";2023-11;517
"LVB";"M";"69";"DEP";"D";2023-10;1927
"LVB";"M";"94";"DEP";"D";2022-01;1469
"LVB";"M";"37";"DEP";"D";2023-11;512
"LVB_CUMR";"A";"81";"DEP";"D";2017;307
"LVB";"M";"93";"DEP";"D";2021-12;2289
"LVB_CUMR";"A";"972";"DEP";"D";2024;280
"LVB";"M";"04";"DEP";"D";2023-11;94
"LVB";"A";"15";"DEP";"D";2019;1016
"LVB_CUMR";"A";"26";"DEP";"D";2016;441
"LVB";"M";"80";"DEP";"D";2024-11;366
"LVB";"M";"11";"DEP";"PROV";2025-11;227
"LVB_CUMR";"A";"71";"DEP";"D";2024;354
"LVB";"M";"28";"DEP";"D";2021-08;413
"LVB_CUMR";"A";"39";"DEP";"D";2022;174
"LVB";"M";"95";"DEP";"D";2024-09;1428
"LVB";"M";"02";"DEP";"D";2023-06;425
"LVB";"M";"99";"OTHER";"D";2021-11;100
"LVB";"M";"15";"DEP";"D";2024-08;71
"LVB";"M";"09";"DEP";"D";2022-12;101
"LVB_CUMR";"A";"25";"DEP";"D";2023;435
"LVB";"M";"67";"DEP";"D";2023-05;886
"LVB_CUMR";"A";"79";"DEP";"D";2024;267
"LVB";"M";"05";"DEP";"PROV";2025-05;81
"LVB";"M";"95";"DEP";"D";2024-11;1435
"LVB";"A";"26";"DEP";"PROV";2025;4423
"LVB";"M";"80";"DEP";"D";2022-11;475
"LVB";"M";"42";"DEP";"D";2021-09;698
"LVB";"M";"972";"DEP";"D";2024-04;218
"LVB_CUMR";"A";"13";"DEP";"D";2020;2085
"LVB_CUMR";"A";"F";"FRANCE";"PROV";2026;54280
"LVB";"M";"70";"DEP";"D";2021-02;137
"LVB";"M";"42";"DEP";"D";2023-11;594
"LVB";"M";"17";"DEP";"D";2022-06;407
"LVB";"M";"21";"DEP";"D";2023-08;422
"LVB";"M";"03";"DEP";"D";2023-11;198
"LVB";"M";"94";"DEP";"D";2024-05;1499
"LVB";"M";"38";"DEP";"D";2023-12;1045
"LVB";"M";"79";"DEP";"D";2024-07;271
"LVB";"M";"41";"DEP";"PROV";2025-06;225
"LVB";"A";"973";"DEP";"D";2018;7995
"LVB";"M";"2A";"DEP";"D";2021-08;121
"LVB_CUMR";"A";"09";"DEP";"D";2022;100
"LVB";"M";"01";"DEP";"D";2024-04;493
"LVB";"M";"23";"DEP";"PROV";2025-11;70
"LVB";"M";"11";"DEP";"PROV";2025-02;210
"LVB";"A";"70";"DEP";"D";2018;2112
"LVB";"A";"18";"DEP";"PROV";2025;2322
"LVB_CUMR";"A";"92";"DEP";"PROV";2025;1631
"LVB";"M";"82";"DEP";"D";2024-07;188
"LVB";"M";"976";"DEP";"PROV";2025-10;644
"LVB_CUMR";"A";"37";"DEP";"D";2016;525
"LVB_CUMR";"A";"28";"DEP";"D";2023;373
"LVB";"M";"82";"DEP";"PROV";2025-11;192
"LVB";"M";"71";"DEP";"PROV";2025-09;297
"LVB";"M";"17";"DEP";"D";2023-09;378
"LVB";"M";"25";"DEP";"D";2022-11;414
"LVB";"M";"10";"DEP";"D";2022-06;258
"LVB";"M";"01";"DEP";"D";2024-10;528
"LVB";"M";"971";"DEP";"D";2021-11;401
"LVB";"A";"02";"DEP";"PROV";2025;4585
"LVB";"A";"29";"DEP";"D";2022;7964
"LVB";"A";"42";"DEP";"D";2016;8575
"LVB_MEAN1";"M";"F";"FRANCE";"D";2021-05;1974
"LVB";"M";"72";"DEP";"D";2022-11;470
"LVB_CUMR";"A";"15";"DEP";"D";2021;94
"LVB";"M";"83";"DEP";"D";2023-02;740
"LVB";"A";"05";"DEP";"D";2023;1097
"LVB";"M";"69";"DEP";"PROV";2025-08;1807
"LVB_CUMR";"A";"12";"DEP";"D";2019;179
"LVB";"M";"24";"DEP";"D";2022-10;283
"LVB";"M";"94";"DEP";"D";2023-10;1520
"LVB";"M";"26";"DEP";"D";2023-06;413
"LVB";"M";"F";"FRANCE";"D";2021-09;65180
"LVB";"A";"41";"DEP";"D";2018;3016
"LVB";"M";"83";"DEP";"D";2024-12;787
"LVB";"M";"23";"DEP";"D";2021-06;69
"LVB_CUMR";"A";"05";"DEP";"D";2017;106
"LVB";"M";"29";"DEP";"PROV";2025-07;650
"LVB";"M";"F";"FRANCE";"D";2021-05;61204
"LVB_CUMR";"A";"12";"DEP";"D";2021;156
"LVB";"M";"72";"DEP";"PROV";2025-01;439
"LVB_CUMR";"A";"16";"DEP";"D";2021;226
"LVB";"M";"14";"DEP";"D";2022-01;496
"LVB";"M";"972";"DEP";"D";2021-11;363
"LVB";"M";"68";"DEP";"D";2023-12;505
"LVB";"M";"09";"DEP";"D";2024-04;88
"LVB_CUMR";"A";"84";"DEP";"D";2019;540
"LVB";"A";"41";"DEP";"D";2017;3105
"LVB";"M";"29";"DEP";"D";2022-06;677
"LVB";"M";"974";"DEP";"D";2024-12;939
"LVB";"M";"25";"DEP";"D";2021-07;515
"LVB";"M";"84";"DEP";"D";2023-11;467
"LVB";"A";"09";"DEP";"D";2017;1257
"LVB";"M";"03";"DEP";"D";2023-05;198
"LVB";"M";"72";"DEP";"D";2024-09;430
"LVB";"A";"17";"DEP";"PROV";2025;4398
"LVB";"M";"91";"DEP";"D";2023-07;1497
"LVB";"A";"40";"DEP";"D";2019;3483
"LVB";"M";"85";"DEP";"D";2021-07;515
"LVB";"M";"99";"OTHER";"D";2022-02;95
"LVB";"A";"11";"DEP";"D";2017;3313
"LVB";"M";"93";"DEP";"D";2021-07;2293
"LVB";"A";"68";"DEP";"D";2017;8159
"LVB";"M";"02";"DEP";"D";2024-07;410
"LVB";"M";"28";"DEP";"D";2022-06;378
"LVB";"M";"15";"DEP";"D";2021-02;59
"LVB";"M";"24";"DEP";"D";2024-03;220
"LVB";"A";"38";"DEP";"D";2021;13742
"LVB";"M";"84";"DEP";"D";2022-01;501
"LVB_CUMR";"A";"12";"DEP";"D";2022;178
"LVB";"A";"24";"DEP";"D";2016;3228
"LVB";"M";"94";"DEP";"D";2022-07;1646
"LVB";"M";"71";"DEP";"PROV";2025-06;343
"LVB";"M";"17";"DEP";"D";2022-02;408
"LVB";"M";"05";"DEP";"D";2022-08;112
"LVB";"M";"976";"DEP";"PROV";2025-09;664
"LVB";"M";"28";"DEP";"D";2022-07;419
"LVB";"M";"38";"DEP";"PROV";2025-08;1041
"LVB";"M";"21";"DEP";"D";2021-01;412
"LVB";"M";"85";"DEP";"D";2022-01;537
"LVB_CUMR";"A";"38";"DEP";"D";2017;1197
"LVB";"M";"08";"DEP";"D";2023-10;186
"LVB";"M";"93";"DEP";"D";2021-05;2191
"LVB";"M";"69";"DEP";"D";2021-09;2117
"LVB";"M";"19";"DEP";"D";2021-04;149
"LVB_CUMR";"A";"99";"OTHER";"D";2016;142
"LVB";"M";"06";"DEP";"D";2022-07;1073
"LVB";"A";"11";"DEP";"D";2022;3187
"LVB";"M";"79";"DEP";"PROV";2025-03;204
"LVB";"M";"36";"DEP";"D";2023-11;117
"LVB";"M";"22";"DEP";"D";2022-12;394
"LVB";"A";"95";"DEP";"D";2019;19758
"LVB";"M";"28";"DEP";"PROV";2025-07;334
"LVB";"M";"81";"DEP";"D";2023-03;254
"LVB";"M";"973";"DEP";"D";2022-02;584
"LVB";"M";"06";"DEP";"D";2023-10;895
"LVB";"M";"08";"DEP";"D";2024-04;173
"LVB";"A";"70";"DEP";"D";2021;1995
"LVB";"M";"15";"DEP";"D";2023-12;74
"LVB_CUMR";"A";"971";"DEP";"D";2016;426
"LVB";"M";"19";"DEP";"PROV";2025-03;151
"LVB_CUMR";"A";"01";"DEP";"D";2016;582
"LVB";"M";"37";"DEP";"D";2023-09;439
"LVB";"M";"27";"DEP";"PROV";2025-09;479
"LVB";"A";"79";"DEP";"D";2024;2847
"LVB";"M";"11";"DEP";"D";2023-05;229
"LVB_MEAN1";"M";"F";"FRANCE";"D";2021-12;2084
"LVB";"A";"67";"DEP";"D";2022;11298
"LVB";"M";"16";"DEP";"PROV";2025-04;214
"LVB_CUMR";"A";"05";"DEP";"D";2021;93
"LVB";"M";"971";"DEP";"D";2023-04;289
"LVB";"M";"24";"DEP";"D";2023-02;208
"LVB";"M";"40";"DEP";"D";2021-03;280
"LVB";"M";"2A";"DEP";"D";2022-08;116
"LVB";"M";"F";"FRANCE";"D";2024-06;52793
"LVB";"M";"79";"DEP";"D";2022-11;246
"LVB";"A";"69";"DEP";"D";2016;26121
"LVB";"M";"12";"DEP";"D";2021-01;156
"LVB";"M";"15";"DEP";"D";2021-04;85
"LVB";"M";"93";"DEP";"PROV";2025-05;2012
"LVB";"M";"976";"DEP";"D";2022-09;779
"LVB";"M";"2A";"DEP";"D";2023-09;106
"LVB";"M";"05";"DEP";"D";2022-12;92
"LVB_CUMR";"A";"37";"DEP";"D";2017;529
"LVB";"M";"24";"DEP";"D";2024-06;206
"LVB_CUMR";"A";"80";"DEP";"D";2024;445
"LVB";"M";"09";"DEP";"D";2023-07;85
"LVB";"M";"71";"DEP";"PROV";2025-05;328
"LVB";"M";"93";"DEP";"D";2021-06;2155
"LVB_CUMR";"A";"26";"DEP";"PROV";2025;370
"LVB";"M";"82";"DEP";"D";2024-11;198
"LVB_MEAN1";"M";"F";"FRANCE";"D";2023-03;1820
"LVB";"M";"15";"DEP";"PROV";2025-11;67
"LVB";"M";"06";"DEP";"D";2023-04;782
"LVB";"M";"19";"DEP";"PROV";2025-12;125
"LVB";"M";"10";"DEP";"D";2022-07;285
"LVB";"M";"37";"DEP";"D";2022-11;484
"LVB";"M";"68";"DEP";"D";2021-08;632
"LVB";"M";"2A";"DEP";"D";2024-01;109
"LVB";"A";"82";"DEP";"D";2020;2449
"LVB";"M";"94";"DEP";"D";2022-06;1619
"LVB";"M";"99";"OTHER";"D";2022-05;103
"LVB_CUMR";"A";"15";"DEP";"D";2022;75
"LVB";"M";"25";"DEP";"D";2024-01;431
"LVB";"M";"08";"DEP";"D";2021-03;187
"LVB";"M";"37";"DEP";"D";2023-01;464
"LVB";"A";"971";"DEP";"D";2020;4678
"LVB";"M";"67";"DEP";"D";2024-08;900
"LVB";"M";"05";"DEP";"PROV";2025-09;102
"LVB";"M";"26";"DEP";"D";2023-09;358
"LVB";"M";"82";"DEP";"PROV";2025-09;207
"LVB";"M";"973";"DEP";"D";2021-06;656
"LVB";"M";"41";"DEP";"D";2021-12;243
"LVB";"M";"15";"DEP";"D";2024-01;91
"LVB";"M";"19";"DEP";"D";2023-09;134
"LVB";"A";"95";"DEP";"D";2017;19644
"LVB";"A";"72";"DEP";"D";2016;6054
"LVB";"M";"12";"DEP";"D";2023-09;169
"LVB_CUMR";"A";"99";"OTHER";"D";2018;170
"LVB";"A";"06";"DEP";"D";2018;11631
"LVB_CUMR";"A";"84";"DEP";"D";2022;501
"LVB";"A";"73";"DEP";"D";2016;4536
"LVB";"A";"972";"DEP";"D";2023;3335
"LVB";"A";"14";"DEP";"PROV";2025;5670
"LVB";"M";"2A";"DEP";"D";2024-02;96
"LVB";"M";"22";"DEP";"PROV";2026-01;370
"LVB";"M";"38";"DEP";"D";2023-03;1050
"LVB";"M";"973";"DEP";"PROV";2025-04;522
"LVB_MEAN1";"M";"F";"FRANCE";"D";2023-01;1833
"LVB";"M";"09";"DEP";"PROV";2025-05;86
"LVB_CUMR";"A";"02";"DEP";"D";2018;479
"LVB";"A";"85";"DEP";"D";2019;5973
"LVB";"M";"91";"DEP";"D";2024-11;1361
"LVB";"A";"14";"DEP";"D";2021;6760
"LVB";"M";"71";"DEP";"PROV";2025-07;410
"LVB";"A";"971";"DEP";"D";2021;4344
"LVB";"M";"28";"DEP";"D";2022-03;360
"LVB";"M";"21";"DEP";"D";2023-07;365
"LVB";"M";"03";"DEP";"D";2022-01;253
"LVB";"M";"40";"DEP";"D";2024-01;263
"LVB_CUMR";"A";"99";"OTHER";"D";2022;94
"LVB";"M";"81";"DEP";"D";2021-09;280
"LVB";"A";"26";"DEP";"D";2016;5548
"LVB";"M";"06";"DEP";"D";2022-08;1011
"LVB_CUMR";"A";"72";"DEP";"D";2022;497
"LVB";"M";"82";"DEP";"D";2023-03;186
"LVB";"M";"15";"DEP";"D";2023-06;85
"LVB";"M";"11";"DEP";"D";2021-03;280
"LVB";"M";"27";"DEP";"D";2022-04;504
"LVB";"M";"92";"DEP";"PROV";2025-09;1521
"LVB";"M";"972";"DEP";"PROV";2025-09;278
"LVB";"A";"37";"DEP";"D";2019;5970
"LVB_CUMR";"A";"67";"DEP";"D";2019;1003
"LVB";"M";"70";"DEP";"D";2024-08;161
"LVB";"M";"07";"DEP";"D";2024-09;180
"LVB_CUMR";"A";"01";"DEP";"D";2022;594
"LVB";"M";"22";"DEP";"D";2023-05;380
"LVB";"M";"14";"DEP";"D";2024-01;449
"LVB";"M";"2A";"DEP";"D";2023-04;85
"LVB";"M";"83";"DEP";"D";2022-03;911
"LVB";"M";"41";"DEP";"D";2021-02;195
"LVB";"M";"19";"DEP";"D";2021-08;176
"LVB";"A";"94";"DEP";"D";2020;19553
"LVB";"M";"974";"DEP";"D";2022-01;1112
"LVB";"M";"06";"DEP";"D";2021-10;1076
"LVB_CUMR";"A";"08";"DEP";"D";2024;198
"LVB";"A";"68";"DEP";"D";2023;6740
"LVB_CUMR";"A";"94";"DEP";"D";2019;1718
"LVB";"A";"22";"DEP";"D";2016;5409
"LVB";"M";"08";"DEP";"D";2023-12;173
"LVB";"M";"85";"DEP";"D";2021-08;553
"LVB";"M";"40";"DEP";"D";2024-08;248
"LVB";"M";"973";"DEP";"D";2023-04;599
"LVB";"M";"71";"DEP";"D";2021-05;410
"LVB";"A";"2B";"DEP";"D";2019;1503
"LVB";"M";"16";"DEP";"PROV";2025-03;204
"LVB_CUMR";"A";"04";"DEP";"D";2024;111
"LVB";"M";"72";"DEP";"D";2021-01;414
"LVB";"M";"79";"DEP";"PROV";2025-08;282
"LVB_CUMR";"A";"95";"DEP";"D";2020;1639
"LVB";"M";"25";"DEP";"PROV";2025-11;394
"LVB";"M";"971";"DEP";"D";2021-05;280
"LVB";"M";"09";"DEP";"D";2023-02;75
"LVB";"M";"38";"DEP";"D";2024-04;1034
"LVB_CUMR";"A";"976";"DEP";"D";2022;740
"LVB_CUMR";"A";"10";"DEP";"D";2021;225
"LVB";"M";"971";"DEP";"D";2022-06;325
"LVB";"M";"26";"DEP";"D";2023-08;429
"LVB";"M";"15";"DEP";"D";2021-12;80
"LVB";"M";"70";"DEP";"PROV";2025-04;119
"LVB";"M";"82";"DEP";"D";2021-08;244
"LVB";"M";"24";"DEP";"D";2022-11;254
"LVB";"A";"99";"OTHER";"D";2021;1192
"LVB";"A";"06";"DEP";"D";2016;11956
"LVB";"M";"08";"DEP";"D";2022-04;187
"LVB";"M";"37";"DEP";"D";2022-05;515
"LVB";"M";"971";"DEP";"D";2022-10;397
"LVB";"M";"19";"DEP";"D";2023-06;146
"LVB";"M";"81";"DEP";"D";2021-07;309
"LVB";"M";"71";"DEP";"D";2021-03;398
"LVB";"M";"17";"DEP";"D";2023-06;349
"LVB_CUMR";"A";"29";"DEP";"D";2020;658
"LVB";"M";"36";"DEP";"PROV";2026-01;135
"LVB";"M";"F";"FRANCE";"D";2022-11;59296
"LVB";"A";"971";"DEP";"D";2023;4061
"LVB";"M";"08";"DEP";"D";2024-01;198
"LVB";"M";"83";"DEP";"D";2023-06;886
"LVB";"M";"02";"DEP";"D";2022-02;408
"LVB";"M";"24";"DEP";"D";2022-02;223
"LVB_CUMR";"A";"42";"DEP";"D";2022;674
"LVB_CUMR";"A";"2A";"DEP";"PROV";2025;87
"LVB";"M";"18";"DEP";"D";2024-09;219
"LVB";"M";"95";"DEP";"D";2023-09;1512
"LVB";"A";"71";"DEP";"D";2020;4655
"LVB";"M";"80";"DEP";"PROV";2026-01;388
"LVB";"M";"976";"DEP";"D";2022-04;1116
"LVB";"M";"08";"DEP";"D";2023-05;194
"LVB";"M";"23";"DEP";"D";2022-05;60
"LVB";"M";"01";"DEP";"D";2023-10;572
"LVB";"M";"40";"DEP";"D";2023-06;278
"LVB";"M";"13";"DEP";"D";2023-02;1798
"LVB";"M";"27";"DEP";"PROV";2025-06;456
"LVB";"M";"95";"DEP";"D";2023-11;1481
"LVB";"M";"79";"DEP";"PROV";2025-10;244
"LVB";"A";"24";"DEP";"D";2023;2746
"LVB";"M";"67";"DEP";"D";2022-05;974
"LVB";"M";"05";"DEP";"D";2024-01;91
"LVB";"M";"09";"DEP";"D";2022-08;115
"LVB";"M";"973";"DEP";"D";2022-01;714
"LVB";"M";"37";"DEP";"D";2021-03;507
"LVB";"M";"974";"DEP";"PROV";2025-04;1036
"LVB";"M";"71";"DEP";"D";2024-09;357
"LVB";"M";"18";"DEP";"D";2023-06;217
"LVB";"M";"95";"DEP";"D";2021-07;1653
"LVB";"M";"84";"DEP";"D";2024-08;481
"LVB";"M";"27";"DEP";"D";2024-08;502
"LVB";"M";"24";"DEP";"D";2023-04;226
"LVB";"M";"F";"FRANCE";"D";2024-02;52804
"LVB_CUMR";"A";"05";"DEP";"D";2024;91
"LVB";"A";"08";"DEP";"D";2022;2394
"LVB_CUMR";"A";"40";"DEP";"D";2022;287
"LVB_CUMR";"A";"68";"DEP";"D";2017;666
"LVB";"M";"82";"DEP";"D";2022-03;225
"LVB";"M";"971";"DEP";"D";2022-04;317
"LVB_CUMR";"A";"13";"DEP";"D";2023;1851
"LVB";"M";"79";"DEP";"D";2023-05;246
"LVB";"M";"2A";"DEP";"D";2021-06;105
"LVB";"M";"06";"DEP";"D";2022-12;853
"LVB";"M";"12";"DEP";"D";2024-03;165
"LVB";"M";"973";"DEP";"PROV";2026-01;529
"LVB";"M";"25";"DEP";"D";2024-07;419
