Date référence;Numéro commune;Nom commune;RSA ou PPA;Nombre foyers RSA_PPA;Nombre personnes RSA_PPA
2024-12;56168;PLOUHARNEL;RSA seul;15;15
2024-12;56177;PLUVIGNER;RSA seul;45;75
2024-12;56178;PONTIVY;RSA seul;255;495
2024-12;56184;QUESTEMBERT;RSA seul;95;160
2024-12;56208;SAINT BRIEUC DE MAURON;RSA seul;10;10
2024-12;56211;SAINT CONGARD;RSA seul;10;15
2024-12;56212;SAINT DOLAY;RSA seul;25;60
2024-12;56218;SAINT GRAVE;RSA seul;5;10
2024-12;56223;SAINT JEAN LA POTERIE;RSA seul;15;35
2024-12;56231;SAINT NOLFF;RSA seul;30;50
2024-12;56237;SAINT THURIAU;RSA seul;15;25
2024-12;56238;SAINT TUGDUAL;RSA seul;5;10
2024-12;56254;TREDION;RSA seul;15;25
2024-12;56258;LA TRINITE SUR MER;RSA seul;10;15
2024-12;57004;ACHAIN;RSA seul;0;0
2024-12;57373;LACHAMBRE;RSA seul;10;15
2024-12;57454;MECLEUVES;RSA seul;5;5
2024-12;57459;MERSCHWEILLER;RSA seul;0;0
2024-12;60092;BOULLARRE;RSA seul;0;0
2024-12;60095;BOURY EN VEXIN;RSA seul;0;0
2024-12;60102;BRENOUILLE;RSA seul;30;60
2024-12;60118;CAISNES;RSA seul;5;5
2024-12;60122;CAMPEAUX;RSA seul;5;5
2024-12;60137;CERNOY;RSA seul;0;0
2024-12;60139;CHAMBLY;RSA seul;150;280
2024-12;60143;CHAUMONT EN VEXIN;RSA seul;30;65
2024-12;57465;METZERVISSE;RSA seul;15;20
2024-12;57466;METZING;RSA seul;5;15
2024-12;57467;MEY;RSA seul;5;10
2024-12;57469;MITTERSHEIM;RSA seul;15;20
2024-12;57470;MOLRING;RSA seul;0;0
2024-12;57476;MONNEREN;RSA seul;5;5
2024-12;57480;MONTIGNY LES METZ;RSA seul;505;960
2024-12;57484;MORSBACH;RSA seul;45;85
2024-12;60184;CROUTOY;RSA seul;0;0
2024-12;57489;MOUTERHOUSE;RSA seul;0;0
2024-12;57490;MOYENVIC;RSA seul;5;10
2024-12;57491;MOYEUVRE GRANDE;RSA seul;180;345
2024-12;57496;NEBING;RSA seul;5;20
2024-12;57498;NEUFCHEF;RSA seul;10;20
2024-12;57499;NEUFGRANGE;RSA seul;10;25
2024-12;57505;NIDERVILLER;RSA seul;5;10
2024-12;57508;NILVANGE;RSA seul;90;140
2024-12;57510;NOISSEVILLE;RSA seul;10;15
2024-12;57512;NOUILLY;RSA seul;5;10
2024-12;57514;NOUSSEVILLER SAINT NABOR;RSA seul;5;5
2024-12;57519;OBERVISSE;RSA seul;0;0
2024-12;57521;OETING;RSA seul;20;30
2024-12;57526;ORMERSVILLER;RSA seul;0;0
2024-12;60226;EVE;RSA seul;0;0
2024-12;57536;PETIT TENQUIN;RSA seul;5;5
2024-12;57537;PETITE ROSSELLE;RSA seul;195;485
2024-12;57540;PHALSBOURG;RSA seul;75;180
2024-12;57541;PHILIPPSBOURG;RSA seul;5;5
2024-12;57542;PIBLANGE;RSA seul;5;15
2024-12;57544;PLAINE DE WALSCH;RSA seul;0;0
2024-12;57546;PLESNOIS;RSA seul;0;0
2024-12;57547;POMMERIEUX;RSA seul;0;0
2024-12;57549;PONTPIERRE;RSA seul;5;10
2024-12;57552;POUILLY;RSA seul;5;5
2024-12;57553;POURNOY LA CHETIVE;RSA seul;0;0
2024-12;57555;PREVOCOURT;RSA seul;0;0
2024-12;60258;FRESNIERES;RSA seul;0;0
2024-12;57556;PUTTELANGE AUX LACS;RSA seul;65;110
2024-12;57560;RACRANGE;RSA seul;15;35
2024-12;60261;FRESNOY LE LUAT;RSA seul;0;0
2024-12;57578;REZONVILLE VIONVILLE;RSA seul;5;5
2024-12;57582;RICHEMONT;RSA seul;30;35
2024-12;57588;RODEMACK;RSA seul;5;5
2024-12;57589;ROHRBACH LES BITCHE;RSA seul;15;30
2024-12;57590;ROLBING;RSA seul;0;0
2024-12;57592;ROMELFING;RSA seul;0;0
2024-12;57593;RONCOURT;RSA seul;5;10
2024-12;57598;ROUHLING;RSA seul;35;55
2024-12;57604;RUSTROFF;RSA seul;0;0
2024-12;57607;SAINTE BARBE;RSA seul;0;0
2024-12;57616;SAINT JULIEN LES METZ;RSA seul;35;60
2024-12;57618;SAINT LOUIS;RSA seul;0;0
2024-12;57620;SAINTE MARIE AUX CHENES;RSA seul;50;115
2024-12;57626;SANRY LES VIGY;RSA seul;5;5
2024-12;57630;SARREBOURG;RSA seul;285;620
2024-12;57635;SCHALBACH;RSA seul;0;0
2024-12;57639;SCHORBACH;RSA seul;5;5
2024-12;57640;SCHWERDORFF;RSA seul;0;0
2024-12;57650;SIERCK LES BAINS;RSA seul;20;20
2024-12;57659;SPICHEREN;RSA seul;35;55
2024-12;57660;STIRING WENDEL;RSA seul;400;890
2024-12;57663;TALANGE;RSA seul;150;275
2024-12;57666;TERVILLE;RSA seul;120;240
2024-12;57668;TETING SUR NIED;RSA seul;15;30
2024-12;57671;THIMONVILLE;RSA seul;0;0
2024-12;60401;LE MESNIL THERIBUS;RSA seul;5;10
2024-12;60404;MOGNEVILLE;RSA seul;60;110
2024-12;60405;MOLIENS;RSA seul;15;35
2024-12;60406;MONCEAUX;RSA seul;10;10
2024-12;60410;MONDESCOURT;RSA seul;0;0
2024-12;60411;MONNEVILLE;RSA seul;5;5
2024-12;60415;MONTEPILLOY;RSA seul;0;0
2024-12;60418;MONTIERS;RSA seul;5;5
2024-12;60421;MONT L EVEQUE;RSA seul;5;5
2024-12;60426;MONTREUIL SUR THERAIN;RSA seul;0;0
2024-12;60428;LE MONT SAINT ADRIEN;RSA seul;5;10
2024-12;60432;MORTEFONTAINE;RSA seul;5;5
2024-12;60436;MORY MONTCRUX;RSA seul;0;0
2024-12;60440;MOYENNEVILLE;RSA seul;5;5
2024-12;60445;NAMPCEL;RSA seul;5;5
2024-12;60446;NANTEUIL LE HAUDOUIN;RSA seul;40;65
2024-12;60447;NERY;RSA seul;10;10
2024-12;60449;NEUFVY SUR ARONDE;RSA seul;0;0
2024-12;60450;NEUILLY EN THELLE;RSA seul;30;70
2024-12;60454;LA NEUVILLE EN HEZ;RSA seul;5;10
2024-12;60457;LA NEUVILLE SAINT PIERRE;RSA seul;0;0
2024-12;60458;LA NEUVILLE SUR OUDEUIL;RSA seul;0;0
2024-12;60463;NOGENT SUR OISE;RSA seul;750;1680
2024-12;60472;OFFOY;RSA seul;0;0
2024-12;60476;OMECOURT;RSA seul;5;15
2024-12;60478;ORMOY LE DAVIEN;RSA seul;0;0
2024-12;60479;ORMOY VILLERS;RSA seul;0;0
2024-12;60483;ORVILLERS SOREL;RSA seul;0;0
2024-12;60484;OUDEUIL;RSA seul;0;0
2024-12;50554;SAINT SENIER SOUS AVRANCHES;RSA seul;5;5
2024-12;50570;SAVIGNY LE VIEUX;RSA seul;5;5
2024-12;50577;SORTOSVILLE EN BEAUMONT;RSA seul;0;0
2024-12;50590;LE TANU;RSA seul;0;0
2024-12;50596;THEVILLE;RSA seul;0;0
2024-12;50598;TOCQUEVILLE;RSA seul;0;0
2024-12;50612;VAINS;RSA seul;5;5
2024-12;50613;VALCANVILLE;RSA seul;0;0
2024-12;50615;VALOGNES;RSA seul;65;120
2024-12;50624;LA VENDELEE;RSA seul;0;0
2024-12;51001;ABLANCOURT;RSA seul;0;0
2024-12;51002;SAINT MARTIN D ABLOIS;RSA seul;0;0
2024-12;51007;AMBONNAY;RSA seul;0;0
2024-12;51034;BANNAY;RSA seul;0;0
2024-12;51037;BASLIEUX LES FISMES;RSA seul;0;0
2024-12;51045;BEAUNAY;RSA seul;0;0
2024-12;51053;BERZIEUX;RSA seul;0;0
2024-12;51056;BETHON;RSA seul;5;5
2024-12;51059;BIGNICOURT SUR MARNE;RSA seul;5;5
2024-12;51060;BIGNICOURT SUR SAULX;RSA seul;0;0
2024-12;51062;BINARVILLE;RSA seul;0;0
2024-12;51066;BLAISE SOUS ARZILLIERES;RSA seul;5;10
2024-12;51071;BOUCHY SAINT GENEST;RSA seul;0;0
2024-12;51074;BOULT SUR SUIPPE;RSA seul;5;5
2024-12;51075;BOURGOGNE FRESNE;RSA seul;5;5
2024-12;51076;BOURSAULT;RSA seul;0;0
2024-12;51077;BOUVANCOURT;RSA seul;0;0
2024-12;51078;BOUY;RSA seul;5;10
2024-12;51079;BOUZY;RSA seul;5;5
2024-12;51093;BRUGNY VAUDANCOURT;RSA seul;0;0
2024-12;51102;CAUROY LES HERMONVILLE;RSA seul;0;0
2024-12;51103;LA CELLE SOUS CHANTEMERLE;RSA seul;0;0
2024-12;51107;CHAINTRIX BIERGES;RSA seul;0;0
2024-12;51108;CHALONS EN CHAMPAGNE;RSA seul;1325;2720
2024-12;51116;CHAMPGUYON;RSA seul;5;10
2024-12;51117;CHAMPIGNEUL CHAMPAGNE;RSA seul;0;0
2024-12;51118;CHAMPIGNY;RSA seul;5;10
2024-12;51121;CHAMPVOISY;RSA seul;0;0
2024-12;51126;LA CHAPELLE FELCOURT;RSA seul;0;0
2024-12;51136;CHATILLON SUR MARNE;RSA seul;5;5
2024-12;51139;CHAUDEFONTAINE;RSA seul;0;0
2024-12;51140;CHAUMUZY;RSA seul;0;0
2024-12;51141;LA CHAUSSEE SUR MARNE;RSA seul;0;0
2024-12;51149;CHEPY;RSA seul;5;5
2024-12;51151;CHICHEY;RSA seul;0;0
2024-12;51155;CLESLES;RSA seul;5;15
2024-12;51160;COMPERTRIX;RSA seul;5;10
2024-12;51162;CONFLANS SUR SEINE;RSA seul;5;10
2024-12;51165;CONNANTRE;RSA seul;15;40
2024-12;60489;PEROY LES GOMBRIES;RSA seul;5;10
2024-12;60491;PIERREFONDS;RSA seul;5;10
2024-12;60492;PIMPREZ;RSA seul;5;10
2024-12;60496;PLAINVILLE;RSA seul;0;0
2024-12;60499;PLESSIS DE ROYE;RSA seul;5;5
2024-12;60500;LE PLESSIS BELLEVILLE;RSA seul;30;60
2024-12;60504;PONCHON;RSA seul;10;20
2024-12;60505;PONTARME;RSA seul;5;10
2024-12;60506;PONT L EVEQUE;RSA seul;15;30
2024-12;60512;POUILLY;RSA seul;0;0
2024-12;60513;PRECY SUR OISE;RSA seul;35;55
2024-12;60516;PUISEUX EN BRAY;RSA seul;5;15
2024-12;60521;QUINCAMPOIX FLEUZY;RSA seul;5;15
2024-12;60523;RAINVILLERS;RSA seul;5;10
2024-12;60525;RARAY;RSA seul;0;0
2024-12;60537;RIBECOURT DRESLINCOURT;RSA seul;120;265
2024-12;60538;RICQUEBOURG;RSA seul;0;0
2024-12;60539;RIEUX;RSA seul;25;50
2024-12;60548;ROSOY EN MULTIEN;RSA seul;5;5
2024-12;60554;ROUVRES EN MULTIEN;RSA seul;5;5
2024-12;60558;ROYE SUR MATZ;RSA seul;0;0
2024-12;60564;SAINS MORAINVILLERS;RSA seul;5;5
2024-12;60579;SAINT JEAN AUX BOIS;RSA seul;0;0
2024-12;60581;SAINT JUST EN CHAUSSEE;RSA seul;165;325
2024-12;60583;SAINT LEGER EN BRAY;RSA seul;5;10
2024-12;60586;SAINT MARTIN LE NOEUD;RSA seul;15;30
2024-12;60592;SAINT PIERRE ES CHAMPS;RSA seul;10;20
2024-12;60595;SAINT REMY EN L EAU;RSA seul;0;0
2024-12;60611;SENANTES;RSA seul;5;10
2024-12;60615;SEREVILLERS;RSA seul;0;0
2024-12;60631;THIERS SUR THEVE;RSA seul;5;10
2024-12;60633;THIEULOY SAINT ANTOINE;RSA seul;5;10
2024-12;60635;THIVERNY;RSA seul;50;95
2024-12;60641;TRACY LE MONT;RSA seul;10;10
2024-12;55157;DOMMARTIN LA MONTAGNE;RSA seul;0;0
2024-12;55171;EIX;RSA seul;5;5
2024-12;55178;ERIZE SAINT DIZIER;RSA seul;5;10
2024-12;55181;ETAIN;RSA seul;70;125
2024-12;55185;EVRES;RSA seul;0;0
2024-12;55186;FAINS VEEL;RSA seul;15;25
2024-12;55208;GESNES EN ARGONNE;RSA seul;0;0
2024-12;55212;GIRAUVOISIN;RSA seul;0;0
2024-12;50247;HOCQUIGNY;RSA seul;0;0
2024-12;50251;HUBERVILLE;RSA seul;0;0
2024-12;50252;HUDIMESNIL;RSA seul;0;0
2024-12;50347;MONTJOIE SAINT MARTIN;RSA seul;0;0
2024-12;50359;MORTAIN BOCAGE;RSA seul;65;115
2024-12;50399;LE PETIT CELLAND;RSA seul;5;5
2024-12;50402;LES PIEUX;RSA seul;20;35
2024-12;50412;PORT BAIL SUR MER;RSA seul;25;40
2024-12;50413;PRECEY;RSA seul;5;5
2024-12;50417;QUETTEHOU;RSA seul;15;20
2024-12;50419;QUETTREVILLE SUR SIENNE;RSA seul;15;25
2024-12;50425;RAUVILLE LA BIGOT;RSA seul;5;10
2024-12;50428;REFFUVEILLE;RSA seul;5;10
2024-12;50431;REMILLY LES MARAIS;RSA seul;10;20
2024-12;50436;ROMAGNY FONTENAY;RSA seul;10;30
2024-12;50444;SAINT AMAND VILLAGES;RSA seul;5;10
2024-12;50452;SAINT BRICE DE LANDELLES;RSA seul;0;0
2024-12;50455;SAINT CLAIR SUR L ELLE;RSA seul;5;5
2024-12;50462;SAINT CYR DU BAILLEUL;RSA seul;10;10
2024-12;50468;SAINT FROMOND;RSA seul;10;15
2024-12;50476;SAINT GERMAIN D ELLE;RSA seul;0;0
2024-12;50487;SAINT JAMES;RSA seul;45;70
2024-12;50488;SAINT JEAN DE DAYE;RSA seul;10;25
2024-12;50492;SAINT JEAN D ELLE;RSA seul;10;15
2024-12;50493;SAINT JEAN DES CHAMPS;RSA seul;5;5
2024-12;50499;SAINT LAURENT DE CUVES;RSA seul;0;0
2024-12;50509;SAINTE MARIE DU MONT;RSA seul;5;10
2024-12;50514;CHAULIEU;RSA seul;5;15
2024-12;50519;SAINT MARTIN LE GREARD;RSA seul;0;0
2024-12;50522;SAINT MAURICE EN COTENTIN;RSA seul;5;5
2024-12;50523;SAINTE MERE EGLISE;RSA seul;20;25
2024-12;50528;SAINT NICOLAS DE PIERREPONT;RSA seul;5;5
2024-12;50531;SAINT OVIN;RSA seul;0;0
2024-12;50532;SAINT PAIR SUR MER;RSA seul;35;50
2024-12;50533;SAINT PATRICE DE CLAIDS;RSA seul;0;0
2024-12;50535;LE PARC;RSA seul;5;10
2024-12;55465;SAINT REMY LA CALONNE;RSA seul;5;5
2024-12;55467;SAMPIGNY;RSA seul;10;25
2024-12;55470;SAUDRUPT;RSA seul;0;0
2024-12;55477;SAVONNIERES EN PERTHOIS;RSA seul;5;5
2024-12;55485;SEPVIGNY;RSA seul;0;0
2024-12;55487;SEUZEY;RSA seul;0;0
2024-12;55488;SILMONT;RSA seul;0;0
2024-12;55493;SOMMEILLES;RSA seul;0;0
2024-12;55495;SORBEY;RSA seul;5;5
2024-12;55496;SORCY SAINT MARTIN;RSA seul;10;30
2024-12;55497;LES SOUHESMES RAMPONT;RSA seul;5;5
2024-12;55501;STAINVILLE;RSA seul;0;0
2024-12;55504;TANNOIS;RSA seul;0;0
2024-12;55511;THONNELLE;RSA seul;5;5
2024-12;55512;TILLY SUR MEUSE;RSA seul;0;0
2024-12;55517;SEUIL D ARGONNE;RSA seul;5;5
2024-12;55521;TROYON;RSA seul;5;10
2024-12;55523;VACHERAUVILLE;RSA seul;0;0
2024-12;55527;VARENNES EN ARGONNE;RSA seul;10;10
2024-12;55531;VASSINCOURT;RSA seul;0;0
2024-12;55540;VAUX LES PALAMEIX;RSA seul;0;0
2024-12;55546;VERNEUIL GRAND;RSA seul;0;0
2024-12;55551;VIGNEULLES LES HATTONCHATEL;RSA seul;15;30
2024-12;55562;VILLERS LE SEC;RSA seul;5;5
2024-12;55568;VILLE SUR SAULX;RSA seul;0;0
2024-12;55574;VOUTHON BAS;RSA seul;0;0
2024-12;55575;VOUTHON HAUT;RSA seul;0;0
2024-12;55580;WAVRILLE;RSA seul;0;0
2024-12;56001;ALLAIRE;RSA seul;40;65
2024-12;56005;ARZON;RSA seul;30;35
2024-12;56006;AUGAN;RSA seul;15;30
2024-12;56012;BEIGNON;RSA seul;15;20
2024-12;56013;BELZ;RSA seul;30;60
2024-12;56015;BERRIC;RSA seul;10;15
2024-12;56021;BRANDERION;RSA seul;10;10
2024-12;56033;CARENTOIR;RSA seul;40;70
2024-12;56034;CARNAC;RSA seul;40;45
2024-12;56041;CLEGUEREC;RSA seul;25;40
2024-12;56048;LE CROISTY;RSA seul;10;15
2024-12;56051;CRUGUEL;RSA seul;10;15
2024-12;56052;DAMGAN;RSA seul;20;20
2024-12;56055;ETEL;RSA seul;35;55
2024-12;56056;EVRIGUET;RSA seul;0;0
2024-12;56062;GAVRES;RSA seul;10;25
2024-12;56063;GESTEL;RSA seul;10;10
2024-12;56067;GRAND CHAMP;RSA seul;30;45
2024-12;56070;GUEGON;RSA seul;25;40
2024-12;56079;GUILLAC;RSA seul;15;20
2024-12;56081;GUISCRIFF;RSA seul;40;65
2024-12;56084;LE HEZO;RSA seul;10;10
2024-12;56087;ILE AUX MOINES;RSA seul;10;10
2024-12;56089;INGUINIEL;RSA seul;20;30
2024-12;56097;LANDEVANT;RSA seul;25;30
2024-12;56098;LANESTER;RSA seul;455;885
2024-12;56101;LANGUIDIC;RSA seul;85;145
2024-12;56108;LARRE;RSA seul;5;5
2024-12;56214;SAINT GILDAS DE RHUYS;RSA seul;20;25
2024-12;56221;SAINT JACUT LES PINS;RSA seul;20;35
2024-12;56228;SAINT MARCEL;RSA seul;5;10
2024-12;56230;SAINT NICOLAS DU TERTRE;RSA seul;5;10
2024-12;56251;THEIX NOYALO;RSA seul;80;145
2024-12;56255;TREFFLEAN;RSA seul;10;15
2024-12;57002;ABONCOURT SUR SEILLE;RSA seul;0;0
2024-12;57007;ADAINCOURT;RSA seul;0;0
2024-12;57010;ALAINCOURT LA COTE;RSA seul;0;0
2024-12;57011;ALBESTROFF;RSA seul;5;5
2024-12;57012;ALGRANGE;RSA seul;140;235
2024-12;57014;ALTRIPPE;RSA seul;5;5
2024-12;57015;ALTVILLER;RSA seul;5;10
2024-12;57017;AMANVILLERS;RSA seul;15;25
2024-12;57020;ANCERVILLE;RSA seul;0;0
2024-12;56109;LAUZACH;RSA seul;5;5
2024-12;56118;LOCMIQUELIC;RSA seul;25;30
2024-12;56121;LORIENT;RSA seul;1555;2980
2024-12;56123;MALANSAC;RSA seul;25;35
2024-12;56126;MARZAN;RSA seul;15;25
2024-12;56131;MESLAN;RSA seul;10;10
2024-12;56136;MONTENEUF;RSA seul;5;10
2024-12;56137;MONTERBLANC;RSA seul;25;40
2024-12;56140;MOREAC;RSA seul;30;60
2024-12;56141;MOUSTOIR AC;RSA seul;15;15
2024-12;56153;PEAULE;RSA seul;25;40
2024-12;56154;PEILLAC;RSA seul;25;40
2024-12;56157;PLAUDREN;RSA seul;5;10
2024-12;56158;PLESCOP;RSA seul;60;95
2024-12;56159;PLEUCADEUC;RSA seul;10;20
2024-12;56166;PLOUAY;RSA seul;50;80
2024-12;56167;PLOUGOUMELEN;RSA seul;20;40
2024-12;56171;PLUHERLIN;RSA seul;15;15
2024-12;56172;PLUMELEC;RSA seul;20;30
2024-12;56173;PLUMELIAU BIEUZY;RSA seul;25;50
2024-12;56175;PLUMERGAT;RSA seul;20;35
2024-12;56176;PLUNERET;RSA seul;55;105
2024-12;56179;PONT SCORFF;RSA seul;35;70
2024-12;56180;PORCARO;RSA seul;0;0
2024-12;56181;PORT LOUIS;RSA seul;30;55
2024-12;56182;PRIZIAC;RSA seul;15;20
2024-12;56196;ROCHEFORT EN TERRE;RSA seul;10;10
2024-12;56198;ROHAN;RSA seul;15;20
2024-12;56201;LE SAINT;RSA seul;10;15
2024-12;56205;SAINT ARMEL;RSA seul;5;10
2024-12;56206;SAINT AVE;RSA seul;105;195
2024-12;56213;SAINT GERAND CROIXANVEC;RSA seul;10;10
2024-12;56222;SAINT JEAN BREVELAY;RSA seul;25;40
2024-12;56233;SAINT PHILIBERT;RSA seul;10;20
2024-12;56236;SAINT SERVANT;RSA seul;10;10
2024-12;56247;SULNIAC;RSA seul;20;35
2024-12;80623;PIENNES ONVILLERS;RSA seul;0;0
2024-12;80625;TROIS RIVIERES;RSA seul;15;45
2024-12;80626;PISSY;RSA seul;5;5
2024-12;80629;POEUILLY;RSA seul;0;0
2024-12;80634;PONT NOYELLES;RSA seul;5;10
2024-12;80638;POTTE;RSA seul;0;0
2024-12;80640;POZIERES;RSA seul;0;0
2024-12;80642;PROUVILLE;RSA seul;0;0
2024-12;80643;PROUZEL;RSA seul;5;5
2024-12;80645;PUCHEVILLERS;RSA seul;5;5
2024-12;80646;PUNCHY;RSA seul;5;5
2024-12;80651;LE QUESNE;RSA seul;5;10
2024-12;80657;QUIRY LE SEC;RSA seul;0;0
2024-12;80667;REMAUGIES;RSA seul;0;0
2024-12;80668;REMIENCOURT;RSA seul;0;0
2024-12;80677;ROISEL;RSA seul;45;90
2024-12;80678;ROLLOT;RSA seul;5;10
2024-12;80685;ROYE;RSA seul;225;475
2024-12;80686;RUBEMPRE;RSA seul;5;5
2024-12;80688;RUE;RSA seul;35;60
2024-12;80691;SAIGNEVILLE;RSA seul;0;0
2024-12;80696;SAINS EN AMIENOIS;RSA seul;5;5
2024-12;80698;SAINT AUBIN MONTENOY;RSA seul;0;0
2024-12;80703;SAINT GERMAIN SUR BRESLE;RSA seul;5;5
2024-12;80707;SAINT LEGER SUR BRESLE;RSA seul;0;0
2024-12;80709;SAINT MAULVIS;RSA seul;5;10
2024-12;80711;SAINT OUEN;RSA seul;60;140
2024-12;80714;SAINT QUENTIN LA MOTTE CROIX AU BAILLY;RSA seul;10;10
2024-12;80719;SAINTE SEGREE;RSA seul;0;0
2024-12;80724;SALEUX;RSA seul;40;85
2024-12;80785;VECQUEMONT;RSA seul;5;5
2024-12;80796;VILLEROY;RSA seul;0;0
2024-12;81002;AIGUEFONDE;RSA seul;40;75
2024-12;81004;ALBI;RSA seul;1400;2820
2024-12;81008;ALMAYRAC;RSA seul;5;5
2024-12;81013;ANDOUQUE;RSA seul;5;5
2024-12;81023;BARRE;RSA seul;5;5
2024-12;81026;BELLEGARDE MARSAL;RSA seul;0;0
2024-12;81028;BERLATS;RSA seul;0;0
2024-12;81030;BERTRE;RSA seul;0;0
2024-12;81032;BLAN;RSA seul;10;20
2024-12;81033;BLAYE LES MINES;RSA seul;70;130
2024-12;81040;BROUSSE;RSA seul;0;0
2024-12;81042;BURLATS;RSA seul;35;60
2024-12;81043;BUSQUE;RSA seul;10;25
2024-12;81044;CABANES;RSA seul;0;0
2024-12;81046;CADALEN;RSA seul;5;10
2024-12;81049;CAHUZAC;RSA seul;0;0
2024-12;81050;CAMBON LES LAVAUR;RSA seul;0;0
2024-12;81051;CAHUZAC SUR VERE;RSA seul;15;30
2024-12;81054;CAMBOUNET SUR LE SOR;RSA seul;5;20
2024-12;81055;LES CAMMAZES;RSA seul;10;20
2024-12;81070;COUFOULEUX;RSA seul;30;55
2024-12;81071;COURRIS;RSA seul;5;5
2024-12;81073;CRESPINET;RSA seul;5;5
2024-12;81076;CUQ TOULZA;RSA seul;10;20
2024-12;81078;DAMIATTE;RSA seul;10;15
2024-12;81079;DENAT;RSA seul;0;0
2024-12;81084;ESCOUSSENS;RSA seul;5;10
2024-12;81085;LACAPELLE ESCROUX;RSA seul;5;5
2024-12;81090;FENOLS;RSA seul;0;0
2024-12;81092;FIAC;RSA seul;10;15
2024-12;81104;GIROUSSENS;RSA seul;10;15
2024-12;81105;GRAULHET;RSA seul;370;745
2024-12;81114;LABASTIDE GABAUSSE;RSA seul;5;5
2024-12;81115;LABASTIDE ROUAIROUX;RSA seul;50;105
2024-12;81118;LABOULBENE;RSA seul;0;0
2024-12;81121;LACABAREDE;RSA seul;10;15
2024-12;81123;LACAPELLE SEGALAR;RSA seul;0;0
2024-12;81129;LAGARDIOLLE;RSA seul;0;0
2024-12;81131;LAGRAVE;RSA seul;20;35
2024-12;81133;LAMILLARIE;RSA seul;5;10
2024-12;81141;LEDAS ET PENTHIES;RSA seul;0;0
2024-12;81147;LOMBERS;RSA seul;10;25
2024-12;81148;LOUBERS;RSA seul;0;0
2024-12;81151;MAGRIN;RSA seul;5;5
2024-12;81156;MARSSAC SUR TARN;RSA seul;40;75
2024-12;81160;MASSAGUEL;RSA seul;5;15
2024-12;81162;MAURENS SCOPONT;RSA seul;0;0
2024-12;81164;MEZENS;RSA seul;5;5
2024-12;81166;MILHAVET;RSA seul;0;0
2024-12;81167;MIOLLES;RSA seul;0;0
2024-12;81175;MONTDURAUSSE;RSA seul;10;15
2024-12;81181;MONTPINIER;RSA seul;0;0
2024-12;81185;MONTVALEN;RSA seul;0;0
2024-12;81187;MOULAYRES;RSA seul;0;0
2024-12;81192;MURAT SUR VEBRE;RSA seul;10;20
2024-12;81193;NAGES;RSA seul;5;5
2024-12;81195;NAVES;RSA seul;0;0
2024-12;81196;NOAILHAC;RSA seul;5;15
2024-12;81197;NOAILLES;RSA seul;5;5
2024-12;77440;SAMMERON;RSA seul;10;20
2024-12;77445;SAVIGNY LE TEMPLE;RSA seul;505;1050
2024-12;77449;SERRIS;RSA seul;145;300
2024-12;77457;SOLERS;RSA seul;10;15
2024-12;77459;SOURDUN;RSA seul;10;15
2024-12;77463;THOMERY;RSA seul;15;20
2024-12;77479;VAIRES SUR MARNE;RSA seul;190;385
2024-12;77482;VARENNES SUR SEINE;RSA seul;80;175
2024-12;77486;VAUDOY EN BRIE;RSA seul;0;0
2024-12;77489;VAUX SUR LUNAIN;RSA seul;0;0
2024-12;77495;VERT SAINT DENIS;RSA seul;140;315
2024-12;77500;VILLEBEON;RSA seul;0;0
2024-12;77505;VILLEMAREUIL;RSA seul;0;0
2024-12;77507;VILLENAUXE LA PETITE;RSA seul;5;5
2024-12;78030;AUFFARGIS;RSA seul;10;15
2024-12;78048;BAZAINVILLE;RSA seul;5;10
2024-12;78072;BOINVILLIERS;RSA seul;0;0
2024-12;78082;BOISSY MAUVOISIN;RSA seul;5;5
2024-12;78084;BOISSY SANS AVOIR;RSA seul;5;10
2024-12;78087;BONNELLES;RSA seul;30;35
2024-12;78104;BREUIL BOIS ROBERT;RSA seul;0;0
2024-12;78126;LA CELLE SAINT CLOUD;RSA seul;225;445
2024-12;78147;CHAUFOUR LES BONNIERES;RSA seul;5;10
2024-12;78152;CHAVENAY;RSA seul;10;15
2024-12;78172;CONFLANS SAINTE HONORINE;RSA seul;575;1045
2024-12;78190;CROISSY SUR SEINE;RSA seul;100;140
2024-12;78196;DAVRON;RSA seul;0;0
2024-12;78217;EPONE;RSA seul;120;260
2024-12;78231;FAVRIEUX;RSA seul;0;0
2024-12;78238;FLINS SUR SEINE;RSA seul;30;45
2024-12;78245;FONTENAY MAUVOISIN;RSA seul;0;0
2024-12;79016;ASSAIS LES JUMEAUX;RSA seul;5;10
2024-12;79020;AUGE;RSA seul;5;10
2024-12;79048;LA CRECHE;RSA seul;30;50
2024-12;79066;CHAMPDENIERS;RSA seul;20;35
2024-12;79071;LA CHAPELLE BERTRAND;RSA seul;5;15
2024-12;79085;CHERIGNE;RSA seul;0;0
2024-12;79153;LOUBIGNE;RSA seul;5;5
2024-12;79163;MAIRE LEVESCAULT;RSA seul;5;15
2024-12;79172;MAZIERES EN GATINE;RSA seul;10;25
2024-12;79203;PAS DE JEU;RSA seul;5;5
2024-12;79204;PERIGNE;RSA seul;0;0
2024-12;79215;POUGNE HERISSON;RSA seul;0;0
2024-12;79220;PRIN DEYRANCON;RSA seul;5;5
2024-12;79223;PUIHARDY;RSA seul;0;0
2024-12;79255;SAINT GERMAIN DE LONGUE CHAUME;RSA seul;5;15
